workclass,education,marital_status,occupation,race,sex,income_bracket
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Male, >50K
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 Local-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, <=50K
 ?, Assoc-acdm, Married-civ-spouse, ?, White, Male, <=50K
 Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, <=50K
 State-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, >50K
 Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Male, <=50K
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Sales, Other, Male, >50K
 State-gov, Assoc-acdm, Married-civ-spouse, Sales, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Male, >50K
 Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, <=50K
 Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Other-service, White, Male, <=50K
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 ?, Assoc-acdm, Married-civ-spouse, ?, White, Male, <=50K
 Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Protective-serv, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, <=50K
 ?, Assoc-acdm, Married-civ-spouse, ?, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, <=50K
 Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, White, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Other, Male, <=50K
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, >50K
 Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Transport-moving, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, <=50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, White, Male, <=50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, <=50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, White, Male, >50K
 State-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Tech-support, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Adm-clerical, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Adm-clerical, White, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Craft-repair, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Black, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Local-gov, Prof-school, Married-civ-spouse, Protective-serv, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, Black, Male, <=50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 ?, Prof-school, Married-civ-spouse, ?, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 State-gov, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, >50K
 State-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Sales, White, Male, >50K
 ?, Prof-school, Married-civ-spouse, ?, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Other, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Amer-Indian-Eskimo, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 ?, Prof-school, Married-civ-spouse, ?, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, >50K
 ?, Prof-school, Married-civ-spouse, ?, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 ?, Prof-school, Married-civ-spouse, ?, White, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Sales, White, Male, <=50K
 ?, Prof-school, Married-civ-spouse, ?, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 ?, Prof-school, Married-civ-spouse, ?, White, Male, <=50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 State-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, <=50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Exec-managerial, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, White, Male, <=50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, >50K
